NAME,KEY,H0160001,H0160002,H0160003,H0160004,H0160005,H0160006,H0160007,H0160008,H0160009,H0160010,H0160011,H0160012,H0160013,H0160014,H0160015,H0160016,H0160017,H0040001,P0030001,STATE,COUNTY,TRACT,BLKGRP,BLOCK
Block 3033,36109502549999900180033033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3033
Block 3034,36109502549999900180033034,3,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,36,109,001800,3,3034
Block 3035,36109502549999900180033035,4,3,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,4,8,36,109,001800,3,3035
Block 3036,36109502549999900180033036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3036
Block 3037,36109502549999900180033037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3037
Block 3038,36109502549999900180033038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3038
Block 3039,36109502549999900180033039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3039
Block 3040,36109502549999900180033040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3040
Block 3041,36109502549999900180033041,2,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,2,3,36,109,001800,3,3041
Block 3042,36109502549999900180033042,19,17,2,5,4,3,3,0,0,2,2,0,0,0,0,0,0,19,53,36,109,001800,3,3042
Block 3043,36109502549999900180033043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3043
Block 3044,36109502549999900180033044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3044
Block 3045,36109502549999900180033045,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001800,3,3045
Block 3046,36109502549999900180033046,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,36,109,001800,3,3046
Block 3047,36109502549999900180033047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3047
Block 3048,36109502549999900180033048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3048
Block 3049,36109502549999900180033049,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001800,3,3049
Block 3050,36109502549999900180033050,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001800,3,3050
Block 3051,36109502549999900180033051,24,20,3,7,6,1,3,0,0,4,2,1,1,0,0,0,0,24,61,36,109,001800,3,3051
Block 3052,36109502549999900180033052,48,36,7,15,6,8,0,0,0,12,2,0,6,2,1,1,0,48,126,36,109,001800,3,3052
Block 3053,36109502549999900180033053,2,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,4,36,109,001800,3,3053
Block 3054,36109502549999900180033054,5,5,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,5,11,36,109,001800,3,3054
Block 3055,36109502549999900180033055,8,8,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,8,20,36,109,001800,3,3055
Block 3056,36109502549999900180033056,8,6,1,2,1,0,2,0,0,2,0,1,1,0,0,0,0,8,23,36,109,001800,3,3056
Block 3057,36109502549999900180033057,20,12,1,5,4,0,2,0,0,8,3,2,2,1,0,0,0,20,50,36,109,001800,3,3057
Block 3058,36109502549999900180033058,3,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,10,36,109,001800,3,3058
Block 3059,36109502549999900180033059,5,3,0,2,1,0,0,0,0,2,1,1,0,0,0,0,0,5,10,36,109,001800,3,3059
Block 3060,36109502549999900180033060,2,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,3,36,109,001800,3,3060
Block 3061,36109502549999900180033061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3061
Block 3062,36109502549999900180033062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3062
Block 3063,36109502549999900180033063,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,109,001800,3,3063
Block 3064,36109502549999900180033064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3064
Block 3065,36109502549999900180033065,3,3,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,3,12,36,109,001800,3,3065
Block 3066,36109502549999900180033066,4,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,7,36,109,001800,3,3066
Block 3067,36109502549999900180033067,4,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,4,10,36,109,001800,3,3067
Block 3068,36109502549999900180033068,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,36,109,001800,3,3068
Block 3069,36109502549999900180033069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3069
Block 3070,36109502549999900180033070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3070
Block 3071,36109502549999900180033071,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,2,9,36,109,001800,3,3071
Block 3072,36109502549999900180033072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3072
Block 3073,36109502549999900180033073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001800,3,3073
Block 3074,36109502549999900180033074,13,11,3,3,3,2,0,0,0,2,0,0,0,2,0,0,0,13,34,36,109,001800,3,3074
Block 3075,36109502549999900180033075,3,2,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,3,9,36,109,001800,3,3075
Block 1030,36109759907550600160011030,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,36,109,001600,1,1030
Block 1031,36109759907550600160011031,6,6,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,36,109,001600,1,1031
Block 1032,36109759907550600160011032,8,8,2,2,3,1,0,0,0,0,0,0,0,0,0,0,0,8,19,36,109,001600,1,1032
Block 2000,36109759907550600160022000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,2,2000
Block 2001,36109759907550600160022001,45,30,2,19,6,3,0,0,0,15,5,9,1,0,0,0,0,45,96,36,109,001600,2,2001
Block 2002,36109759907550600160022002,37,27,4,11,5,5,1,1,0,10,5,3,1,1,0,0,0,37,90,36,109,001600,2,2002
Block 2003,36109759907550600160022003,6,6,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,6,13,36,109,001600,2,2003
Block 2004,36109759907550600160022004,19,17,5,7,0,4,1,0,0,2,0,1,1,0,0,0,0,19,45,36,109,001600,2,2004
Block 2005,36109759907550600160022005,21,17,2,9,3,2,0,0,1,4,1,2,0,0,0,0,1,21,59,36,109,001600,2,2005
Block 2007,36109759907550600160022007,12,12,4,4,1,1,2,0,0,0,0,0,0,0,0,0,0,12,29,36,109,001600,2,2007
Block 2008,36109759907550600160022008,22,18,2,5,3,5,3,0,0,4,2,1,0,1,0,0,0,22,64,36,109,001600,2,2008
Block 2009,36109759907550600160022009,11,11,2,6,1,1,1,0,0,0,0,0,0,0,0,0,0,11,26,36,109,001600,2,2009
Block 2010,36109759907550600160022010,13,12,1,8,1,2,0,0,0,1,1,0,0,0,0,0,0,13,29,36,109,001600,2,2010
Block 2011,36109759907550600160022011,9,4,2,0,2,0,0,0,0,5,2,3,0,0,0,0,0,9,16,36,109,001600,2,2011
Block 2012,36109759907550600160022012,7,2,0,1,0,1,0,0,0,5,3,1,1,0,0,0,0,7,14,36,109,001600,2,2012
Block 2013,36109759907550600160022013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,2,2013
Block 2014,36109759907550600160022014,16,2,1,1,0,0,0,0,0,14,10,4,0,0,0,0,0,16,21,36,109,001600,2,2014
Block 2015,36109759907550600160022015,27,15,2,6,4,2,0,1,0,12,3,4,3,1,1,0,0,27,69,36,109,001600,2,2015
Block 2016,36109759907550600160022016,83,12,2,6,1,1,2,0,0,71,59,12,0,0,0,0,0,83,114,36,109,001600,2,2016
Block 2017,36109759907550600160022017,10,8,1,4,1,2,0,0,0,2,0,1,0,1,0,0,0,10,26,36,109,001600,2,2017
Block 2018,36109759907550600160022018,8,5,2,2,1,0,0,0,0,3,2,0,1,0,0,0,0,8,14,36,109,001600,2,2018
Block 2019,36109759907550600160022019,25,18,5,11,1,1,0,0,0,7,4,1,1,0,1,0,0,25,48,36,109,001600,2,2019
Block 2020,36109759907550600160022020,5,3,0,1,2,0,0,0,0,2,1,1,0,0,0,0,0,5,11,36,109,001600,2,2020
Block 2021,36109759907550600160022021,50,42,8,19,4,9,2,0,0,8,6,2,0,0,0,0,0,50,114,36,109,001600,2,2021
Block 2022,36109759907550600160022022,4,4,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,4,12,36,109,001600,2,2022
Block 2023,36109759907550600160022023,11,9,1,6,1,0,1,0,0,2,2,0,0,0,0,0,0,11,23,36,109,001600,2,2023
Block 2024,36109759907550600160022024,20,11,3,5,2,0,1,0,0,9,8,1,0,0,0,0,0,20,34,36,109,001600,2,2024
Block 2025,36109759907550600160022025,38,9,1,2,3,3,0,0,0,29,15,8,3,3,0,0,0,38,78,36,109,001600,2,2025
Block 2026,36109759907550600160022026,23,11,0,5,4,0,2,0,0,12,9,1,0,2,0,0,0,23,51,36,109,001600,2,2026
Block 2027,36109759907550600160022027,16,10,2,5,3,0,0,0,0,6,2,2,1,0,0,1,0,16,36,36,109,001600,2,2027
Block 2028,36109759907550600160022028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,2,2028
Block 2029,36109759907550600160022029,19,11,3,5,2,1,0,0,0,8,4,4,0,0,0,0,0,19,35,36,109,001600,2,2029
Block 2030,36109759907550600160022030,13,11,2,6,2,1,0,0,0,2,0,2,0,0,0,0,0,13,28,36,109,001600,2,2030
Block 2031,36109759907550600160022031,23,17,2,6,5,3,0,1,0,6,2,1,3,0,0,0,0,23,60,36,109,001600,2,2031
Block 2032,36109759907550600160022032,12,10,3,1,5,1,0,0,0,2,2,0,0,0,0,0,0,12,26,36,109,001600,2,2032
Block 2033,36109759907550600160022033,14,14,2,6,3,2,0,1,0,0,0,0,0,0,0,0,0,14,37,36,109,001600,2,2033
Block 2034,36109759907550600160022034,5,5,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,5,18,36,109,001600,2,2034
Block 2037,36109759907550600160022037,3,2,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3,6,36,109,001600,2,2037
Block 2038,36109759907550600160022038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,2,2038
Block 3001,36109759907550600160033001,65,34,9,14,6,4,1,0,0,31,11,11,6,1,2,0,0,65,141,36,109,001600,3,3001
Block 3002,36109759907550600160033002,23,20,5,5,5,3,2,0,0,3,1,0,1,1,0,0,0,23,60,36,109,001600,3,3002
Block 3003,36109759907550600160033003,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,3,15,36,109,001600,3,3003
Block 3004,36109759907550600160033004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,3,3004
Block 3005,36109759907550600160033005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,3,3005
Block 3006,36109759907550600160033006,28,19,7,5,5,2,0,0,0,9,0,2,2,4,0,1,0,28,72,36,109,001600,3,3006
Block 3007,36109759907550600160033007,22,15,5,4,3,1,2,0,0,7,0,3,0,3,1,0,0,22,59,36,109,001600,3,3007
Block 3014,36109759907550600160033014,16,15,3,8,1,2,0,1,0,1,1,0,0,0,0,0,0,16,37,36,109,001600,3,3014
Block 3015,36109759907550600160033015,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,36,109,001600,3,3015
Block 3016,36109759907550600160033016,16,16,3,10,1,2,0,0,0,0,0,0,0,0,0,0,0,16,34,36,109,001600,3,3016
Block 3017,36109759907550600160033017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,3,3017
Block 1000,36109759909999900090011000,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,36,109,000900,1,1000
Block 1001,36109759909999900090011001,14,14,3,7,1,2,1,0,0,0,0,0,0,0,0,0,0,14,33,36,109,000900,1,1001
Block 1002,36109759909999900090011002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,1,1002
Block 1003,36109759909999900090011003,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,000900,1,1003
Block 1004,36109759909999900090011004,5,5,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0,5,13,36,109,000900,1,1004
Block 1005,36109759909999900090011005,18,13,5,3,3,2,0,0,0,5,5,0,0,0,0,0,0,18,33,36,109,000900,1,1005
Block 1006,36109759909999900090011006,10,10,1,5,3,1,0,0,0,0,0,0,0,0,0,0,0,10,24,36,109,000900,1,1006
Block 1007,36109759909999900090011007,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,000900,1,1007
Block 1008,36109759909999900090011008,5,3,0,1,2,0,0,0,0,2,0,1,1,0,0,0,0,5,13,36,109,000900,1,1008
Block 1012,36109759909999900090011012,26,9,4,4,0,1,0,0,0,17,10,5,2,0,0,0,0,26,42,36,109,000900,1,1012
Block 3000,36109759909999900090033000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3000
Block 3001,36109759909999900090033001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3001
Block 3002,36109759909999900090033002,25,16,4,8,3,1,0,0,0,9,5,4,0,0,0,0,0,25,46,36,109,000900,3,3002
Block 3006,36109759909999900090033006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3006
Block 3007,36109759909999900090033007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,000900,3,3007
Block 3018,36109759909999900090033018,3,2,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,3,6,36,109,000900,3,3018
Block 3019,36109759909999900090033019,14,9,3,3,1,2,0,0,0,5,3,1,1,0,0,0,0,14,28,36,109,000900,3,3019
Block 3020,36109759909999900090033020,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,36,109,000900,3,3020
Block 1000,36109759909999900160011000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1000
Block 1001,36109759909999900160011001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1001
Block 1002,36109759909999900160011002,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,36,109,001600,1,1002
Block 1003,36109759909999900160011003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1003
Block 1004,36109759909999900160011004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1004
Block 1005,36109759909999900160011005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1005
Block 1006,36109759909999900160011006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1006
Block 1007,36109759909999900160011007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1007
Block 1008,36109759909999900160011008,5,3,0,3,0,0,0,0,0,2,2,0,0,0,0,0,0,5,8,36,109,001600,1,1008
Block 1009,36109759909999900160011009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1009
Block 1010,36109759909999900160011010,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,36,109,001600,1,1010
Block 1011,36109759909999900160011011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1011
Block 1012,36109759909999900160011012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1012
Block 1013,36109759909999900160011013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1013
Block 1014,36109759909999900160011014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1014
Block 1015,36109759909999900160011015,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,36,109,001600,1,1015
Block 1016,36109759909999900160011016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1016
Block 1017,36109759909999900160011017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1017
Block 1018,36109759909999900160011018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1018
Block 1019,36109759909999900160011019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1019
Block 1020,36109759909999900160011020,9,8,1,3,3,1,0,0,0,1,0,0,0,0,1,0,0,9,25,36,109,001600,1,1020
Block 1021,36109759909999900160011021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1021
Block 1022,36109759909999900160011022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1022
Block 1023,36109759909999900160011023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1023
Block 1024,36109759909999900160011024,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,8,36,109,001600,1,1024
Block 1025,36109759909999900160011025,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,6,36,109,001600,1,1025
Block 1026,36109759909999900160011026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1026
Block 1027,36109759909999900160011027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1027
Block 1028,36109759909999900160011028,14,13,0,6,2,4,1,0,0,1,0,1,0,0,0,0,0,14,41,36,109,001600,1,1028
Block 1029,36109759909999900160011029,4,3,2,1,0,0,0,0,0,1,0,0,1,0,0,0,0,4,7,36,109,001600,1,1029
Block 1033,36109759909999900160011033,11,10,2,4,1,3,0,0,0,1,0,1,0,0,0,0,0,11,27,36,109,001600,1,1033
Block 1034,36109759909999900160011034,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,5,36,109,001600,1,1034
Block 1035,36109759909999900160011035,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,4,36,109,001600,1,1035
Block 1036,36109759909999900160011036,24,20,4,7,6,1,2,0,0,4,2,0,2,0,0,0,0,24,58,36,109,001600,1,1036
Block 1037,36109759909999900160011037,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,109,001600,1,1037
Block 1038,36109759909999900160011038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1038
Block 1039,36109759909999900160011039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1039
Block 1040,36109759909999900160011040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1040
Block 1041,36109759909999900160011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1041
Block 1042,36109759909999900160011042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1042
Block 1043,36109759909999900160011043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1043
Block 1044,36109759909999900160011044,3,3,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,9,36,109,001600,1,1044
Block 1045,36109759909999900160011045,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,36,109,001600,1,1045
Block 1046,36109759909999900160011046,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,36,109,001600,1,1046
Block 1047,36109759909999900160011047,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,2,36,109,001600,1,1047
Block 1048,36109759909999900160011048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1048
Block 1049,36109759909999900160011049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1049
Block 1050,36109759909999900160011050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1050
Block 1051,36109759909999900160011051,9,6,1,5,0,0,0,0,0,3,2,1,0,0,0,0,0,9,15,36,109,001600,1,1051
Block 1052,36109759909999900160011052,4,2,0,0,1,1,0,0,0,2,0,0,0,1,0,0,1,4,23,36,109,001600,1,1052
Block 1053,36109759909999900160011053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1053
Block 1054,36109759909999900160011054,15,13,1,6,3,1,1,1,0,2,0,0,1,1,0,0,0,15,44,36,109,001600,1,1054
Block 1055,36109759909999900160011055,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,36,109,001600,1,1055
Block 1056,36109759909999900160011056,12,11,5,4,1,1,0,0,0,1,1,0,0,0,0,0,0,12,21,36,109,001600,1,1056
Block 1057,36109759909999900160011057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1057
Block 1058,36109759909999900160011058,29,23,6,14,0,3,0,0,0,6,4,0,1,0,1,0,0,29,58,36,109,001600,1,1058
Block 1059,36109759909999900160011059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1059
Block 1060,36109759909999900160011060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1060
Block 1061,36109759909999900160011061,18,18,8,8,1,1,0,0,0,0,0,0,0,0,0,0,0,18,31,36,109,001600,1,1061
Block 1062,36109759909999900160011062,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,36,109,001600,1,1062
Block 1063,36109759909999900160011063,3,1,1,0,0,0,0,0,0,2,2,0,0,0,0,0,0,3,3,36,109,001600,1,1063
Block 1064,36109759909999900160011064,4,4,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,4,10,36,109,001600,1,1064
Block 1065,36109759909999900160011065,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,36,109,001600,1,1065
Block 1066,36109759909999900160011066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1066
Block 1067,36109759909999900160011067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1067
Block 1068,36109759909999900160011068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1068
Block 1069,36109759909999900160011069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1069
Block 1070,36109759909999900160011070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1070
Block 1071,36109759909999900160011071,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001600,1,1071
Block 1072,36109759909999900160011072,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,36,109,001600,1,1072
Block 1073,36109759909999900160011073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1073
Block 1074,36109759909999900160011074,38,31,10,19,1,1,0,0,0,7,5,2,0,0,0,0,0,38,64,36,109,001600,1,1074
Block 1075,36109759909999900160011075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1075
Block 1076,36109759909999900160011076,5,4,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5,12,36,109,001600,1,1076
Block 1077,36109759909999900160011077,4,3,0,3,0,0,0,0,0,1,0,0,1,0,0,0,0,4,9,36,109,001600,1,1077
Block 1078,36109759909999900160011078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1078
Block 1079,36109759909999900160011079,5,3,1,0,1,1,0,0,0,2,0,2,0,0,0,0,0,5,12,36,109,001600,1,1079
Block 1080,36109759909999900160011080,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,36,109,001600,1,1080
Block 1081,36109759909999900160011081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1081
Block 1082,36109759909999900160011082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1082
Block 1083,36109759909999900160011083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1083
Block 1084,36109759909999900160011084,5,5,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,5,15,36,109,001600,1,1084
Block 1085,36109759909999900160011085,15,14,4,6,3,1,0,0,0,1,1,0,0,0,0,0,0,15,30,36,109,001600,1,1085
Block 1086,36109759909999900160011086,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6,36,109,001600,1,1086
Block 1087,36109759909999900160011087,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,36,109,001600,1,1087
Block 1088,36109759909999900160011088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1088
Block 1089,36109759909999900160011089,4,4,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,4,14,36,109,001600,1,1089
Block 1090,36109759909999900160011090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1090
Block 1091,36109759909999900160011091,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,36,109,001600,1,1091
Block 1092,36109759909999900160011092,2,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,8,36,109,001600,1,1092
Block 1093,36109759909999900160011093,7,7,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,7,16,36,109,001600,1,1093
Block 1094,36109759909999900160011094,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,5,36,109,001600,1,1094
Block 1095,36109759909999900160011095,24,23,4,8,3,4,4,0,0,1,0,1,0,0,0,0,0,24,67,36,109,001600,1,1095
Block 1096,36109759909999900160011096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1096
Block 1097,36109759909999900160011097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1097
Block 1098,36109759909999900160011098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,109,001600,1,1098
Block 1099,36109759909999900160011099,3,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,7,36,109,001600,1,1099
Block 1100,36109759909999900160011100,5,4,1,0,2,0,1,0,0,1,0,0,0,1,0,0,0,5,16,36,109,001600,1,1100
Block 1101,36109759909999900160011101,21,12,2,4,3,2,1,0,0,9,9,0,0,0,0,0,0,21,41,36,109,001600,1,1101
